"","x","y","z"
"1",0.00887212552709675,-0.0875983951184688,0.0731207445322182
"2",0.0210940158354871,-0.0875983951184688,0.0731207445322182
"3",0.0333159061438774,-0.0875983951184688,0.0731207445322182
"4",0.00887212552709675,-0.0704317284518021,0.0731207445322182
"5",0.0210940158354871,-0.0704317284518021,0.0731207445322182
"6",0.0333159061438774,-0.0704317284518021,0.0731207445322182
"7",0.00887212552709675,-0.0532650617851354,0.0731207445322182
"8",0.0210940158354871,-0.0532650617851354,0.0731207445322182
"9",0.00887212552709675,-0.0360983951184688,0.0731207445322182
"10",0.0210940158354871,-0.0360983951184688,0.0731207445322182
"11",0.00887212552709675,-0.0189317284518021,0.0731207445322182
"12",0.00887212552709675,-0.00176506178513541,0.0731207445322182
