"","x","y","z"
"1",0.0210105676003996,0.075773179357805,0.280411742787408
"2",0.0126521212501005,0.0821712245263544,0.280411742787408
"3",0.0210105676003996,0.0821712245263544,0.280411742787408
"4",0.00429367489980142,0.0885692696949038,0.280411742787408
"5",0.0126521212501005,0.0885692696949038,0.280411742787408
"6",0.0210105676003996,0.0885692696949038,0.280411742787408
"7",0.0293690139506987,0.0885692696949038,0.280411742787408
"8",0.00429367489980142,0.0949673148634532,0.280411742787408
"9",0.0126521212501005,0.0949673148634532,0.280411742787408
"10",0.0210105676003996,0.0949673148634532,0.280411742787408
"11",0.0293690139506987,0.0949673148634532,0.280411742787408
"12",0.00429367489980142,0.101365360032003,0.280411742787408
"13",0.0126521212501005,0.101365360032003,0.280411742787408
"14",0.0210105676003996,0.101365360032003,0.280411742787408
"15",0.0293690139506987,0.101365360032003,0.280411742787408
"16",0.0377274603009978,0.101365360032003,0.280411742787408
"17",0.00429367489980142,0.107763405200552,0.280411742787408
"18",0.0126521212501005,0.107763405200552,0.280411742787408
"19",0.0210105676003996,0.107763405200552,0.280411742787408
"20",0.0293690139506987,0.107763405200552,0.280411742787408
"21",0.0377274603009978,0.107763405200552,0.280411742787408
"22",0.00429367489980142,0.114161450369101,0.280411742787408
"23",0.0126521212501005,0.114161450369101,0.280411742787408
"24",0.0210105676003996,0.114161450369101,0.280411742787408
"25",0.0293690139506987,0.114161450369101,0.280411742787408
"26",0.0377274603009978,0.114161450369101,0.280411742787408
"27",0.00429367489980142,0.120559495537651,0.280411742787408
"28",0.0126521212501005,0.120559495537651,0.280411742787408
"29",0.0210105676003996,0.120559495537651,0.280411742787408
"30",0.0293690139506987,0.120559495537651,0.280411742787408
"31",0.0377274603009978,0.120559495537651,0.280411742787408
"32",0.0126521212501005,0.1269575407062,0.280411742787408
"33",0.0210105676003996,0.1269575407062,0.280411742787408
"34",0.0293690139506987,0.1269575407062,0.280411742787408
"35",0.0126521212501005,0.13335558587475,0.280411742787408
"36",0.0210105676003996,0.13335558587475,0.280411742787408
"37",0.0293690139506987,0.13335558587475,0.280411742787408
"38",0.0126521212501005,0.139753631043299,0.280411742787408
"39",0.0210105676003996,0.139753631043299,0.280411742787408
"40",0.0293690139506987,0.139753631043299,0.280411742787408
"41",0.0126521212501005,0.146151676211848,0.280411742787408
"42",0.0210105676003996,0.146151676211848,0.280411742787408
"43",0.0293690139506987,0.146151676211848,0.280411742787408
"44",0.0126521212501005,0.152549721380398,0.280411742787408
"45",0.0210105676003996,0.152549721380398,0.280411742787408
"46",0.0293690139506987,0.152549721380398,0.280411742787408
"47",0.0126521212501005,0.158947766548947,0.280411742787408
"48",0.0210105676003996,0.158947766548947,0.280411742787408
"49",0.0126521212501005,0.165345811717497,0.280411742787408
"50",0.0210105676003996,0.165345811717497,0.280411742787408
"51",0.0126521212501005,0.171743856886046,0.280411742787408
"52",0.0210105676003996,0.171743856886046,0.280411742787408
"53",0.0126521212501005,0.178141902054595,0.280411742787408
"54",0.0210105676003996,0.178141902054595,0.280411742787408
"55",0.0126521212501005,0.184539947223145,0.280411742787408
"56",0.0210105676003996,0.184539947223145,0.280411742787408
"57",0.0126521212501005,0.190937992391694,0.280411742787408
"58",0.0126521212501005,0.197336037560244,0.280411742787408
