"","x","y","z"
"1",0.00977361477489569,-0.109431275733456,0.20236121712249
"2",0.0204402814415624,-0.109431275733456,0.20236121712249
"3",0.00977361477489569,-0.0909754436089614,0.20236121712249
"4",0.0204402814415624,-0.0909754436089614,0.20236121712249
"5",0.0204402814415624,-0.0725196114844666,0.20236121712249
"6",0.031106948108229,-0.0725196114844666,0.20236121712249
"7",0.0204402814415624,-0.0540637793599719,0.20236121712249
"8",0.031106948108229,-0.0540637793599719,0.20236121712249
"9",0.0204402814415624,-0.0356079472354771,0.20236121712249
