"","x","y","z"
"1",0.0860912156813883,-1.08877838718286,0.970935169337439
"2",0.0860912156813883,-1.03308138880671,0.970935169337439
"3",0.0860912156813883,-0.977384390430566,0.970935169337439
"4",0.115833325658965,-0.977384390430566,0.970935169337439
"5",0.0860912156813883,-0.921687392054419,0.970935169337439
"6",0.115833325658965,-0.921687392054419,0.970935169337439
"7",0.0860912156813883,-0.865990393678273,0.970935169337439
"8",0.115833325658965,-0.865990393678273,0.970935169337439
"9",0.145575435636541,-0.865990393678273,0.970935169337439
"10",0.0563491057038121,-0.810293395302127,0.970935169337439
"11",0.0860912156813883,-0.810293395302127,0.970935169337439
"12",0.115833325658965,-0.810293395302127,0.970935169337439
"13",0.145575435636541,-0.810293395302127,0.970935169337439
"14",0.0563491057038121,-0.754596396925981,0.970935169337439
"15",0.0860912156813883,-0.754596396925981,0.970935169337439
"16",0.115833325658965,-0.754596396925981,0.970935169337439
"17",0.145575435636541,-0.754596396925981,0.970935169337439
"18",0.175317545614117,-0.754596396925981,0.970935169337439
"19",0.0563491057038121,-0.698899398549835,0.970935169337439
"20",0.0860912156813883,-0.698899398549835,0.970935169337439
"21",0.115833325658965,-0.698899398549835,0.970935169337439
"22",0.145575435636541,-0.698899398549835,0.970935169337439
"23",0.175317545614117,-0.698899398549835,0.970935169337439
"24",0.0563491057038121,-0.643202400173688,0.970935169337439
"25",0.0860912156813883,-0.643202400173688,0.970935169337439
"26",0.115833325658965,-0.643202400173688,0.970935169337439
"27",0.145575435636541,-0.643202400173688,0.970935169337439
"28",0.175317545614117,-0.643202400173688,0.970935169337439
"29",0.0563491057038121,-0.587505401797542,0.970935169337439
"30",0.0860912156813883,-0.587505401797542,0.970935169337439
"31",0.115833325658965,-0.587505401797542,0.970935169337439
"32",0.145575435636541,-0.587505401797542,0.970935169337439
"33",0.175317545614117,-0.587505401797542,0.970935169337439
"34",0.0266069957262358,-0.531808403421396,0.970935169337439
"35",0.0563491057038121,-0.531808403421396,0.970935169337439
"36",0.0860912156813883,-0.531808403421396,0.970935169337439
"37",0.115833325658965,-0.531808403421396,0.970935169337439
"38",0.145575435636541,-0.531808403421396,0.970935169337439
"39",0.0266069957262358,-0.47611140504525,0.970935169337439
"40",0.0563491057038121,-0.47611140504525,0.970935169337439
"41",0.0860912156813883,-0.47611140504525,0.970935169337439
"42",0.115833325658965,-0.47611140504525,0.970935169337439
"43",0.145575435636541,-0.47611140504525,0.970935169337439
"44",0.0266069957262358,-0.420414406669103,0.970935169337439
"45",0.0563491057038121,-0.420414406669103,0.970935169337439
"46",0.0860912156813883,-0.420414406669103,0.970935169337439
"47",0.115833325658965,-0.420414406669103,0.970935169337439
"48",0.145575435636541,-0.420414406669103,0.970935169337439
"49",0.0266069957262358,-0.364717408292957,0.970935169337439
"50",0.0563491057038121,-0.364717408292957,0.970935169337439
"51",0.0860912156813883,-0.364717408292957,0.970935169337439
"52",0.115833325658965,-0.364717408292957,0.970935169337439
"53",0.145575435636541,-0.364717408292957,0.970935169337439
"54",0.0266069957262358,-0.309020409916811,0.970935169337439
"55",0.0563491057038121,-0.309020409916811,0.970935169337439
"56",0.0860912156813883,-0.309020409916811,0.970935169337439
"57",0.115833325658965,-0.309020409916811,0.970935169337439
"58",0.0266069957262358,-0.253323411540665,0.970935169337439
"59",0.0563491057038121,-0.253323411540665,0.970935169337439
"60",0.0860912156813883,-0.253323411540665,0.970935169337439
"61",0.115833325658965,-0.253323411540665,0.970935169337439
"62",0.0266069957262358,-0.197626413164518,0.970935169337439
"63",0.0563491057038121,-0.197626413164518,0.970935169337439
"64",0.0860912156813883,-0.197626413164518,0.970935169337439
"65",0.115833325658965,-0.197626413164518,0.970935169337439
"66",0.0563491057038121,-0.141929414788372,0.970935169337439
"67",0.0860912156813883,-0.141929414788372,0.970935169337439
"68",0.115833325658965,-0.141929414788372,0.970935169337439
"69",0.0563491057038121,-0.0862324164122259,0.970935169337439
"70",0.0860912156813883,-0.0862324164122259,0.970935169337439
"71",0.115833325658965,-0.0862324164122259,0.970935169337439
"72",0.0563491057038121,-0.0305354180360797,0.970935169337439
"73",0.0860912156813883,-0.0305354180360797,0.970935169337439
"74",0.0563491057038121,0.0251615803400664,0.970935169337439
"75",0.0860912156813883,0.0251615803400664,0.970935169337439
"76",0.0563491057038121,0.0808585787162128,0.970935169337439
"77",0.0860912156813883,0.0808585787162128,0.970935169337439
"78",0.0563491057038121,0.136555577092359,0.970935169337439
"79",0.0860912156813883,0.136555577092359,0.970935169337439
"80",0.0563491057038121,0.192252575468505,0.970935169337439
"81",0.0860912156813883,0.192252575468505,0.970935169337439
"82",0.0563491057038121,0.247949573844651,0.970935169337439
"83",0.0563491057038121,0.303646572220798,0.970935169337439
"84",0.0563491057038121,0.359343570596944,0.970935169337439
