"","x","y","z"
"1",0.0525904798733573,-0.639678276185127,0.693801603780298
"2",0.0210015227727954,-0.577216737723589,0.693801603780298
"3",0.0525904798733573,-0.577216737723589,0.693801603780298
"4",0.0841794369739192,-0.577216737723589,0.693801603780298
"5",0.0210015227727954,-0.51475519926205,0.693801603780298
"6",0.0525904798733573,-0.51475519926205,0.693801603780298
"7",0.0841794369739192,-0.51475519926205,0.693801603780298
"8",0.0210015227727954,-0.452293660800512,0.693801603780298
"9",0.0525904798733573,-0.452293660800512,0.693801603780298
"10",0.0841794369739192,-0.452293660800512,0.693801603780298
"11",0.0210015227727954,-0.389832122338973,0.693801603780298
"12",0.0525904798733573,-0.389832122338973,0.693801603780298
"13",0.0841794369739192,-0.389832122338973,0.693801603780298
"14",0.0525904798733573,-0.327370583877435,0.693801603780298
"15",0.0841794369739192,-0.327370583877435,0.693801603780298
"16",0.0525904798733573,-0.264909045415897,0.693801603780298
"17",0.0841794369739192,-0.264909045415897,0.693801603780298
"18",0.0525904798733573,-0.202447506954358,0.693801603780298
"19",0.0841794369739192,-0.202447506954358,0.693801603780298
"20",0.0525904798733573,-0.13998596849282,0.693801603780298
"21",0.0525904798733573,-0.0775244300312812,0.693801603780298
